provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconPath,typeURI,docURI
Azure,Management + Governance,MachinesAzureArc,az_MachinesAzureArc,false,cloud,terminal,az_MachinesAzureArc,icons/Azure_Public_Service_Icons/Management%20+%20Governance/10450-icon-service-MachinesAzureArc.svg,,
Azure,IoT,Event-Hubs,az_Event_Hubs,false,cloud,terminal,az_Event_Hubs,icons/Azure_Public_Service_Icons/IoT/00039-icon-service-Event-Hubs.svg,,
Azure,IoT,Stream-Analytics-Jobs,az_Stream_Analytics_Jobs,false,cloud,terminal,az_Stream_Analytics_Jobs,icons/Azure_Public_Service_Icons/IoT/00042-icon-service-Stream-Analytics-Jobs.svg,,
Azure,IoT,Notification-Hub-Namespaces,az_Notification_Hub_Namespaces,false,cloud,terminal,az_Notification_Hub_Namespaces,icons/Azure_Public_Service_Icons/IoT/00053-icon-service-Notification-Hub-Namespaces.svg,,
Azure,IoT,Notification-Hubs,az_Notification_Hubs,false,cloud,terminal,az_Notification_Hubs,icons/Azure_Public_Service_Icons/IoT/00057-icon-service-Notification-Hubs.svg,,
Azure,IoT,Function-Apps,az_Function_Apps,false,cloud,terminal,az_Function_Apps,icons/Azure_Public_Service_Icons/IoT/10029-icon-service-Function-Apps.svg,,
Azure,IoT,Notification-Hubs,az_Notification_Hubs,false,cloud,terminal,az_Notification_Hubs,icons/Azure_Public_Service_Icons/IoT/10045-icon-service-Notification-Hubs.svg,,
Azure,IoT,Event-Grid-Subscriptions,az_Event_Grid_Subscriptions,false,cloud,terminal,az_Event_Grid_Subscriptions,icons/Azure_Public_Service_Icons/IoT/10183-icon-service-Event-Grid-Subscriptions.svg,,
Azure,IoT,IoT-Central-Applications,az_IoT_Central_Applications,false,cloud,terminal,az_IoT_Central_Applications,icons/Azure_Public_Service_Icons/IoT/10184-icon-service-IoT-Central-Applications.svg,,
Azure,IoT,Logic-Apps,az_Logic_Apps,false,cloud,terminal,az_Logic_Apps,icons/Azure_Public_Service_Icons/IoT/10201-icon-service-Logic-Apps.svg,,
Azure,Intune,Device-Security-Apple,az_Device_Security_Apple,false,cloud,terminal,az_Device_Security_Apple,icons/Azure_Public_Service_Icons/Intune/00399-icon-service-Device-Security-Apple.svg,,
Azure,Intune,Device-Security-Google,az_Device_Security_Google,false,cloud,terminal,az_Device_Security_Google,icons/Azure_Public_Service_Icons/Intune/00399-icon-service-Device-Security-Google.svg,,
Azure,Intune,Device-Security-Windows,az_Device_Security_Windows,false,cloud,terminal,az_Device_Security_Windows,icons/Azure_Public_Service_Icons/Intune/00399-icon-service-Device-Security-Windows.svg,,
Azure,Integration,SQL-Data-Warehouses,az_SQL_Data_Warehouses,false,cloud,terminal,az_SQL_Data_Warehouses,icons/Azure_Public_Service_Icons/Integration/00036-icon-service-SQL-Data-Warehouses.svg,,
Azure,Integration,Data-Factory,az_Data_Factory,false,cloud,terminal,az_Data_Factory,icons/Azure_Public_Service_Icons/Integration/00041-icon-service-Data-Factory.svg,,
Azure,Integration,API-Management-Services,az_API_Management_Services,false,cloud,terminal,az_API_Management_Services,icons/Azure_Public_Service_Icons/Integration/10042-icon-service-API-Management-Services.svg,,
Azure,Integration,Logic-Apps,az_Logic_Apps,false,cloud,terminal,az_Logic_Apps,icons/Azure_Public_Service_Icons/Integration/10201-icon-service-Logic-Apps.svg,,
Azure,Integration,Event-Grid-Topics,az_Event_Grid_Topics,false,cloud,terminal,az_Event_Grid_Topics,icons/Azure_Public_Service_Icons/Integration/10206-icon-service-Event-Grid-Topics.svg,,
Azure,Integration,Relays,az_Relays,false,cloud,terminal,az_Relays,icons/Azure_Public_Service_Icons/Integration/10209-icon-service-Relays.svg,,
Azure,Integration,Service-Bus,az_Service_Bus,false,cloud,terminal,az_Service_Bus,icons/Azure_Public_Service_Icons/Integration/10214-icon-service-Service-Bus.svg,,
Azure,Integration,Event-Grid-Domains,az_Event_Grid_Domains,false,cloud,terminal,az_Event_Grid_Domains,icons/Azure_Public_Service_Icons/Integration/10215-icon-service-Event-Grid-Domains.svg,,
Azure,Integration,Azure-Data-Catalog,az_Azure_Data_Catalog,false,cloud,terminal,az_Azure_Data_Catalog,icons/Azure_Public_Service_Icons/Integration/10216-icon-service-Azure-Data-Catalog.svg,,
Azure,Integration,Integration-Accounts,az_Integration_Accounts,false,cloud,terminal,az_Integration_Accounts,icons/Azure_Public_Service_Icons/Integration/10218-icon-service-Integration-Accounts.svg,,
Azure,Integration,Event-Grid-Subscriptions,az_Event_Grid_Subscriptions,false,cloud,terminal,az_Event_Grid_Subscriptions,icons/Azure_Public_Service_Icons/Integration/10221-icon-service-Event-Grid-Subscriptions.svg,,
Azure,Identity,Azure-Active-Directory,az_Azure_Active_Directory,false,cloud,terminal,az_Azure_Active_Directory,icons/Azure_Public_Service_Icons/Identity/10221-icon-service-Azure-Active-Directory.svg,,
Azure,Identity,Azure-AD-Domain-Services,az_Azure_AD_Domain_Services,false,cloud,terminal,az_Azure_AD_Domain_Services,icons/Azure_Public_Service_Icons/Identity/10222-icon-service-Azure-AD-Domain-Services.svg,,
Azure,Identity,Groups,az_Groups,false,cloud,terminal,az_Groups,icons/Azure_Public_Service_Icons/Identity/10223-icon-service-Groups.svg,,
