provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconURL,typeURI,docURL
Azure_Products_Icons,analytics,storage,Azure Data Share,az_Azure_Data_Share,false,cloud,terminal,az_Azure_Data_Share,https://static.docs.com/ui/media/product/azure/data-shares.svg,,https://docs.microsoft.com/en-us/azure/data-share/index
Azure_Products_Icons,analytics,iot,Azure Stream Analytics,az_Azure_Stream_Analytics,false,cloud,terminal,az_Azure_Stream_Analytics,https://static.docs.com/ui/media/product/azure/stream-analytics.svg,,https://docs.microsoft.com/en-us/azure/stream-analytics/index
Azure_Products_Icons,analytics,Azure Synapse Analytics,az_Azure_Synapse_Analytics,false,cloud,terminal,az_Azure_Synapse_Analytics,https://static.docs.com/ui/media/product/azure/synapse.svg,,https://docs.microsoft.com/en-us/azure/synapse-analytics/index
Azure_Products_Icons,analytics,Data Catalog,az_Data_Catalog,false,cloud,terminal,az_Data_Catalog,https://static.docs.com/ui/media/product/azure/data-catalog.svg,,https://docs.microsoft.com/en-us/azure/data-catalog/index
Azure_Products_Icons,analytics,management-and-governance,Azure Purview,az_Azure_Purview,false,cloud,terminal,az_Azure_Purview,https://static.docs.com/ui/media/product/azure/purview.svg,,https://docs.microsoft.com/en-us/azure/purview/index
Azure_Products_Icons,analytics,Data Factory,az_Data_Factory,false,cloud,terminal,az_Data_Factory,https://static.docs.com/ui/media/product/azure/data-factory.svg,,https://docs.microsoft.com/en-us/azure/data-factory/index
Azure_Products_Icons,analytics,Data Lake Analytics,az_Data_Lake_Analytics,false,cloud,terminal,az_Data_Lake_Analytics,https://static.docs.com/ui/media/product/azure/data-lake-analytics.svg,,https://docs.microsoft.com/en-us/azure/data-lake-analytics/index
Azure_Products_Icons,analytics,Event Hubs,az_Event_Hubs,false,cloud,terminal,az_Event_Hubs,https://static.docs.com/ui/media/product/azure/event-hubs.svg,,https://docs.microsoft.com/en-us/azure/event-hubs/index
Azure_Products_Icons,analytics,HDInsight,az_HDInsight,false,cloud,terminal,az_HDInsight,https://static.docs.com/ui/media/product/azure/hdinsight.svg,,https://docs.microsoft.com/en-us/azure/hdinsight/index
Azure_Products_Icons,analytics,management-and-governance,Log Analytics,az_Log_Analytics,false,cloud,terminal,az_Log_Analytics,https://static.docs.com/ui/media/product/azure/log-analytics.svg,,https://docs.microsoft.com/en-us/azure/azure-monitor/index
