provider,category,product,dsl,kind,tagName,iconURL,typeURI,docURL
CNCF,Couchbase,Couchbase,cncf_Couchbase,resource,cncf_Couchbase,https://landscape.cncf.io/logos/couchbase.svg,,https://www.couchbase.com/
CNCF,Crate.io,Crate.io,cncf_Crate.io,resource,cncf_Crate.io,https://landscape.cncf.io/logos/crate-io.svg,,https://crate.io/
CNCF,Crunchy Data,Crunchy Postgres Operator,cncf_Crunchy_Postgres_Operator,resource,cncf_Crunchy_Postgres_Operator,https://landscape.cncf.io/logos/crunchy-postgres-operator.svg,,https://www.crunchydata.com
CNCF,JUXT,Crux,cncf_Crux,resource,cncf_Crux,https://landscape.cncf.io/logos/crux.svg,,https://xtdb.com/index.html
CNCF,The Apache Software Foundation,Druid,cncf_Druid,resource,cncf_Druid,https://landscape.cncf.io/logos/druid.svg,,https://druid.apache.org/
CNCF,Apple,FoundationDB,cncf_FoundationDB,resource,cncf_FoundationDB,https://landscape.cncf.io/logos/foundation-db.svg,,https://www.foundationdb.org/
CNCF,Alibaba Group,GraphScope,cncf_GraphScope,resource,cncf_GraphScope,https://landscape.cncf.io/logos/graph-scope.svg,,https://graphscope.io/
CNCF,Red Hat,Infinispan,cncf_Infinispan,resource,cncf_Infinispan,https://landscape.cncf.io/logos/infinispan.svg,,https://infinispan.org/
CNCF,MariaDB,MariaDB,cncf_MariaDB,resource,cncf_MariaDB,https://landscape.cncf.io/logos/maria-db.svg,,https://mariadb.com/
CNCF,Oracle,MySQL,cncf_MySQL,resource,cncf_MySQL,https://landscape.cncf.io/logos/my-sql.svg,,https://www.oracle.com/mysql/
CNCF,Neo4j,Neo4j,cncf_Neo4j,resource,cncf_Neo4j,https://landscape.cncf.io/logos/neo4j.svg,,https://neo4j.com
CNCF,Salesforce,NomsDB,cncf_NomsDB,resource,cncf_NomsDB,https://landscape.cncf.io/logos/noms-db.svg,,https://github.com/attic-labs/noms
CNCF,SAP,OrientDB,cncf_OrientDB,resource,cncf_OrientDB,https://landscape.cncf.io/logos/orient-db.svg,,https://orientdb.com/why-orientdb/
CNCF,Percona,Percona Server for MySQL,cncf_Percona_Server_for_MySQL,resource,cncf_Percona_Server_for_MySQL,https://landscape.cncf.io/logos/percona-server-for-my-sql.svg,,https://www.percona.com/software/mysql-database/percona-server
CNCF,Pilosa,Pilosa,cncf_Pilosa,resource,cncf_Pilosa,https://landscape.cncf.io/logos/pilosa.svg,,https://www.pilosa.com/
CNCF,PostgreSQL,PostgreSQL,cncf_PostgreSQL,resource,cncf_PostgreSQL,https://landscape.cncf.io/logos/postgre-sql.svg,,https://www.postgresql.org/
CNCF,Presto Foundation,Presto,cncf_Presto,resource,cncf_Presto,https://landscape.cncf.io/logos/presto.svg,,https://prestodb.io/
CNCF,Redis,Redis,cncf_Redis,resource,cncf_Redis,https://landscape.cncf.io/logos/redis.svg,,https://redis.io/
CNCF,Linux Foundation,RethinkDB,cncf_RethinkDB,resource,cncf_RethinkDB,https://landscape.cncf.io/logos/rethink-db.svg,,https://rethinkdb.com/
CNCF,Cloud Native Computing Foundation (CNCF),SchemaHero,cncf_SchemaHero,resource,cncf_SchemaHero,https://landscape.cncf.io/logos/schema-hero.svg,,https://schemahero.io
CNCF,ScyllaDB,Scylla,cncf_Scylla,resource,cncf_Scylla,https://landscape.cncf.io/logos/scylla.svg,,https://www.scylladb.com/
CNCF,Ant Group,Seata,cncf_Seata,resource,cncf_Seata,https://landscape.cncf.io/logos/seata.svg,,https://seata.io/en-us
CNCF,The Apache Software Foundation,ShardingSphere,cncf_ShardingSphere,resource,cncf_ShardingSphere,https://landscape.cncf.io/logos/sharding-sphere.svg,,https://shardingsphere.apache.org/
CNCF,Sorint.Lab,Stolon,cncf_Stolon,resource,cncf_Stolon,https://landscape.cncf.io/logos/stolon.svg,,https://sorintoss.io/projects/
CNCF,Taos Data,TDengine,cncf_TDengine,resource,cncf_TDengine,https://landscape.cncf.io/logos/t-dengine.svg,,https://www.taosdata.com/en/
CNCF,PingCAP,TiDB,cncf_TiDB,resource,cncf_TiDB,https://landscape.cncf.io/logos/ti-db.svg,,https://en.pingcap.com
CNCF,Cloud Native Computing Foundation (CNCF),TiKV,cncf_TiKV,resource,cncf_TiKV,https://landscape.cncf.io/logos/ti-kv.svg,,https://tikv.org
CNCF,Cloud Native Computing Foundation (CNCF),Vitess,cncf_Vitess,resource,cncf_Vitess,https://landscape.cncf.io/logos/vitess.svg,,https://vitess.io/
CNCF,VoltDB,VoltDB,cncf_VoltDB,resource,cncf_VoltDB,https://landscape.cncf.io/logos/volt-db.svg,,https://voltdb.com
CNCF,SeMI Technologies,Weaviate,cncf_Weaviate,resource,cncf_Weaviate,https://landscape.cncf.io/logos/weaviate.svg,,https://www.semi.technology/developers/weaviate/current/
CNCF,Yugabyte,YugaByte DB,cncf_YugaByte_DB,resource,cncf_YugaByte_DB,https://landscape.cncf.io/logos/yuga-byte-db.svg,,https://www.yugabyte.com/yugabytedb/
CNCF,The Apache Software Foundation,Apache Heron,cncf_Apache_Heron,resource,cncf_Apache_Heron,https://landscape.cncf.io/logos/apache-heron.svg,,https://apache.github.io/incubator-heron/
CNCF,The Apache Software Foundation,Apache NiFi,cncf_Apache_NiFi,resource,cncf_Apache_NiFi,https://landscape.cncf.io/logos/apache-ni-fi.svg,,https://nifi.apache.org/
CNCF,The Apache Software Foundation,Apache RocketMQ,cncf_Apache_RocketMQ,resource,cncf_Apache_RocketMQ,https://landscape.cncf.io/logos/apache-rocket-mq.svg,,https://rocketmq.apache.org/
CNCF,The Apache Software Foundation,Apache Spark,cncf_Apache_Spark,resource,cncf_Apache_Spark,https://landscape.cncf.io/logos/apache-spark.svg,,https://spark.apache.org/
CNCF,The Apache Software Foundation,Apache Storm,cncf_Apache_Storm,resource,cncf_Apache_Storm,https://landscape.cncf.io/logos/apache-storm.svg,,https://storm.apache.org/
CNCF,The Apache Software Foundation,Beam,cncf_Beam,resource,cncf_Beam,https://landscape.cncf.io/logos/beam.svg,,https://beam.apache.org/
CNCF,Cloud Native Computing Foundation (CNCF),CloudEvents,cncf_CloudEvents,resource,cncf_CloudEvents,https://landscape.cncf.io/logos/cloud-events.svg,,https://cloudevents.io/
CNCF,deepstreamHub,deepstream,cncf_deepstream,resource,cncf_deepstream,https://landscape.cncf.io/logos/deepstream.svg,,https://deepstream.io/
CNCF,EMQ Technologies,EMQ Technologies,cncf_EMQ_Technologies,resource,cncf_EMQ_Technologies,https://landscape.cncf.io/logos/emq-technologies.svg,,https://www.emqx.io/
CNCF,The Apache Software Foundation,Flink,cncf_Flink,resource,cncf_Flink,https://landscape.cncf.io/logos/flink.svg,,https://flink.apache.org/
CNCF,The Apache Software Foundation,Kafka,cncf_Kafka,resource,cncf_Kafka,https://landscape.cncf.io/logos/kafka.svg,,https://kafka.apache.org/
